Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,SSDPEKKF128GX1,Intel,Pro 6000p NVMe PCIe M.2 128GB,325,88.7,62,https://ssd.userbenchmark.com/SpeedTest/275754/INTEL-SSDPEKKF128G7
SSD,SB1CSK31MT560-0240,OCZ,Saber 1000 240GB,326,88.7,88,https://ssd.userbenchmark.com/SpeedTest/36693/OCZ-SABER1000
SSD,MZ-7PD128BW,Samsung,840 Pro 128GB,327,88.5,32386,https://ssd.userbenchmark.com/Samsung-840-Pro-128GB/Rating/1890
SSD,CT250MX200SSD3,Crucial,MX200 mSATA 250GB,328,88.5,860,https://ssd.userbenchmark.com/SpeedTest/29438/Crucial--CT250MX200SSD3
SSD,ASP610SS3-1TM-C,Adata,Premier SP610 1TB,329,88.4,129,https://ssd.userbenchmark.com/SpeedTest/19263/ADATA-SP610
SSD,,PNY,SSD2SC240G5SA754D117-511 240GB,330,88.2,422,https://ssd.userbenchmark.com/SpeedTest/11704/SSD2SC240G5SA754D117-511
SSD,CT512M550SSD3,Crucial,M550 mSATA 512GB,331,88.2,385,https://ssd.userbenchmark.com/SpeedTest/8510/Crucial-CT512M550SSD3
SSD,MKNSSDRE1TB,Mushkin,Reactor 1TB,332,88.1,7378,https://ssd.userbenchmark.com/Mushkin-Reactor-1TB/Rating/3583
SSD,WDS100T1B0A,WD,Blue 1TB,333,88.1,4820,https://ssd.userbenchmark.com/SpeedTest/186717/WDC-WDS100T1B0A-00H9H0
SSD,SHSS37A/240G,HyperX,Savage 240GB,334,87.8,35345,https://ssd.userbenchmark.com/HyperX-Savage-240GB/Rating/3494
SSD,ASX930SS3-120GM-C,Adata,XPG SX930 120GB,335,87.7,933,https://ssd.userbenchmark.com/Adata-XPG-SX930-120GB/Rating/3635
SSD,SSDSC2BB800G4,Intel,S3500 Series 800GB,336,87.5,242,https://ssd.userbenchmark.com/SpeedTest/30895/INTEL-SSDSC2BB800G4
SSD,SDSSDH3-250G-G25,SanDisk,Ultra 3D 250GB,337,87.5,4109,https://ssd.userbenchmark.com/SanDisk-Ultra-3D-250GB/Rating/3952
SSD,ARC100-25SAT3-240G,OCZ,ARC 100 240GB,338,87.2,10605,https://ssd.userbenchmark.com/OCZ-ARC-100-240GB/Rating/2603
SSD,SKC400S37/1T,Kingston,SSDNow KC400 1TB,339,87.1,571,https://ssd.userbenchmark.com/SpeedTest/127752/KINGSTON-SKC400S371T
SSD,TRN150-25SAT3-960G,OCZ,Trion 150 960GB,340,87.1,2498,https://ssd.userbenchmark.com/OCZ-Trion-150-960GB/Rating/3621
SSD,CT512MX100SSD1,Crucial,MX100 512GB,341,87,26287,https://ssd.userbenchmark.com/Crucial-MX100-512GB/Rating/3475
SSD,CT256M550SSD3,Crucial,M550 mSATA 256GB,342,87,605,https://ssd.userbenchmark.com/SpeedTest/8589/Crucial-CT256M550SSD3
SSD,THNSNJ256GCSU,Toshiba,HG6 256GB,343,87,3544,https://ssd.userbenchmark.com/SpeedTest/11911/TOSHIBA-THNSNJ256GCSU
SSD,PX-256M6V,Plextor,M6V 256GB,344,86.9,371,https://ssd.userbenchmark.com/Plextor-M6V-256GB/Rating/3499
SSD,ASX930SS3-240GM-C,Adata,XPG SX930 240GB,345,86.9,1241,https://ssd.userbenchmark.com/Adata-XPG-SX930-240GB/Rating/3636
SSD,GP-GSM2NE8128GNTD,Gigabyte,NVMe PCIe M.2 128GB,346,86.8,1150,https://ssd.userbenchmark.com/SpeedTest/602706/GIGABYTE-GP-GSM2NE8128GNTD
SSD,,OCZ,AGILITY3 256GB,347,86.8,5,https://ssd.userbenchmark.com/SpeedTest/9551/OCZ-AGILITY3
SSD,VTX450-25SAT3-256G,OCZ,Vertex 450 256GB,348,86.8,360,https://ssd.userbenchmark.com/OCZ-Vertex-450-256GB/Rating/1605
SSD,TS1TSSD370,Transcend,SSD370 1TB,349,86.6,200,https://ssd.userbenchmark.com/Transcend-SSD370-1TB/Rating/3579
SSD,ASP610SS3-512GM-C,Adata,Premier SP610 512GB,350,86.5,207,https://ssd.userbenchmark.com/SpeedTest/15096/ADATA-SP610
SSD,PX-512M6S,Plextor,M6S 512GB,351,86.5,79,https://ssd.userbenchmark.com/Plextor-M6S-512GB/Rating/3506
SSD,SDSSDHII-480G-G25,SanDisk,Ultra II 480GB,352,86.5,50978,https://ssd.userbenchmark.com/SanDisk-Ultra-II-480GB/Rating/3473
SSD,VTX460-25SAT3-480G,OCZ,Vertex 460 480GB,353,86.4,336,https://ssd.userbenchmark.com/SpeedTest/11920/OCZ-VERTEX460
SSD,WDS250G2B0A,WD,Blue 3D 250GB,354,86.4,16940,https://ssd.userbenchmark.com/WD-Blue-3D-250GB/Rating/3948
SSD,CT525MX300SSD4,Crucial,MX300 SATA M.2 525GB,355,86.4,13176,https://ssd.userbenchmark.com/SpeedTest/174014/Crucial-CT525MX300SSD4
SSD,RADEON-R7SSD-120G,OCZ,AMD Radeon R7 120GB,356,86.4,1098,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-120GB/Rating/3492
SSD,WDS500G1B0A,WD,Blue 500GB,357,86.4,14393,https://ssd.userbenchmark.com/SpeedTest/192687/WDC-WDS500G1B0A-00H9H0
SSD,CT250BX100SSD1,Crucial,BX100 250GB,358,86.4,29292,https://ssd.userbenchmark.com/Crucial-BX100-250GB/Rating/3145
SSD,SKC400S37/512G,Kingston,SSDNow KC400 512GB,359,86.4,1896,https://ssd.userbenchmark.com/SpeedTest/72936/KINGSTON-SKC400S37512G
SSD,PX-512M5P,Plextor,M5 Pro 512GB,360,86.3,470,https://ssd.userbenchmark.com/SpeedTest/1262/PLEXTOR-PX-512M5Pro
SSD,PX-128M6S,Plextor,M6S 128GB,361,86.2,2639,https://ssd.userbenchmark.com/Plextor-M6S-128GB/Rating/2225
SSD,PI960GS25SSDR,Patriot,Ignite 960GB,362,86.2,154,https://ssd.userbenchmark.com/Patriot-Ignite-960GB/Rating/3575
SSD,SSD7CS2211-240-RB,PNY,CS2211 240GB,363,86.1,1518,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,SSD7CS2211-240-PB,PNY,CS2211 240GB,363,86.1,1518,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,SHSS37A/120G,HyperX,Savage 120GB,364,86,5094,https://ssd.userbenchmark.com/HyperX-Savage-120GB/Rating/3496
SSD,VTX4-25SAT3-128G,OCZ,Vertex 4 128GB,365,86,17301,https://ssd.userbenchmark.com/OCZ-Vertex-4-128GB/Rating/1895
SSD,GP-GSTFS30512GTTD,Gigabyte,UD PRO 512GB,366,85.9,2329,https://ssd.userbenchmark.com/SpeedTest/522549/GIGABYTE-GP-GSTFS30512GTTD
SSD,VTR180-25SAT3-120G,Toshiba,OCZ VT180 120GB,367,85.8,36,https://ssd.userbenchmark.com/SpeedTest/172941/TOSHIBA-VT180
SSD,,Samsung,MZ7PD256HAFV-000H7 256GB,368,85.7,2902,https://ssd.userbenchmark.com/SpeedTest/4570/SAMSUNG-MZ7PD256HAFV-000H7
SSD,WDS500G1B0B,WD,Blue SATA M.2 500GB,369,85.7,4732,https://ssd.userbenchmark.com/SpeedTest/209713/WDC-WDS500G1B0B-00AS40
SSD,CT525MX300SSD1,Crucial,MX300 525GB,370,85.7,77062,https://ssd.userbenchmark.com/Crucial-MX300-525GB/Rating/3643
SSD,CT500MX200SSD3,Crucial,MX200 mSATA 500GB,371,85.7,452,https://ssd.userbenchmark.com/SpeedTest/24060/Crucial-CT500MX200SSD3
SSD,VTR180-25SAT3-120G,OCZ,Vector 180 120GB,372,85.7,321,https://ssd.userbenchmark.com/OCZ-Vector-180-120GB/Rating/3495
SSD,TRN150-25SAT3-480G,OCZ,Trion 150 480GB,373,85.6,10411,https://ssd.userbenchmark.com/OCZ-Trion-150-480GB/Rating/3620
SSD,SSD7CS1311-480-RB,PNY,CS1311 480GB,374,85.6,10573,https://ssd.userbenchmark.com/PNY-CS1311-480GB/Rating/3616
SSD,VTX460A-25SAT3-120G,OCZ,Vertex 460A 120GB,375,85.6,709,https://ssd.userbenchmark.com/OCZ-Vertex-460A-120GB/Rating/3490
SSD,CT128M550SSD1,Crucial,M550 128GB,376,85.5,2114,https://ssd.userbenchmark.com/Crucial-M550-128GB/Rating/3485
SSD,CT128M550SSD4,Crucial,M550 SATA M.2 128GB,377,85.5,147,https://ssd.userbenchmark.com/SpeedTest/15846/Crucial-CT128M550SSD4
SSD,PX-128M6Pro,Plextor,M6 Pro 128GB,378,85.4,637,https://ssd.userbenchmark.com/SpeedTest/14853/PLEXTOR-PX-128M6Pro
SSD,,Micron,M600 SATA M.2 256GB,379,85.2,2044,https://ssd.userbenchmark.com/SpeedTest/22043/Micron-M600-MTFDDAV256MBF
SSD,SSDSC2BB480G4,Intel,S3500 Series 480GB,380,85.1,715,https://ssd.userbenchmark.com/SpeedTest/16864/INTEL-SSDSC2BB480G4
SSD,,Liteonit,LCS-256L9S-11 2.5 7mm 256GB,381,85.1,3216,https://ssd.userbenchmark.com/SpeedTest/11259/LITEONIT-LCS-256L9S-11-25-7mm-256GB
SSD,ZTSSD-A5P-240G-PE,Zotac,Premium Edition 240GB,382,85,995,https://ssd.userbenchmark.com/Zotac-Premium-Edition-240GB/Rating/3598
SSD,SDSSDHII-960G-G25,SanDisk,Ultra II 960GB,383,85,25280,https://ssd.userbenchmark.com/SanDisk-Ultra-II-960GB/Rating/3582
SSD,VX500-25SAT3-256G,Toshiba,OCZ VX500 256GB,384,85,164,https://ssd.userbenchmark.com/SpeedTest/193061/TOSHIBA-VX500
SSD,SSD7CS900-960-RB,PNY,CS900 960GB,385,84.9,3593,https://ssd.userbenchmark.com/SpeedTest/443150/PNY-CS900-960GB-SSD
SSD,TS512GMTS800,Transcend,MTS800 M.2 512GB,386,84.9,497,https://ssd.userbenchmark.com/SpeedTest/22251/TS512GMTS800
SSD,ST480HM000,Seagate,600 480GB,387,84.8,1009,https://ssd.userbenchmark.com/SpeedTest/2966/ST480HM000-1G5162
SSD,SDSSDXP-120G-G25,SanDisk,Extreme II 120GB,388,84.8,2004,https://ssd.userbenchmark.com/SanDisk-Extreme-II-120GB/Rating/1889
SSD,ARC100-25SAT3-480G,OCZ,ARC 100 480GB,389,84.8,1575,https://ssd.userbenchmark.com/OCZ-ARC-100-480GB/Rating/3471
SSD,WDS250G2B0B,WD,Blue 3D SATA M.2 250GB,390,84.7,9989,https://ssd.userbenchmark.com/SpeedTest/341807/WDC-WDS250G2B0B-00YS70
SSD,TS512GSSD370,Transcend,SSD370 512GB,391,84.6,1279,https://ssd.userbenchmark.com/Transcend-SSD370-512GB/Rating/3472
SSD,SKC400S37/256G,Kingston,SSDNow KC400 256GB,392,84.6,2231,https://ssd.userbenchmark.com/SpeedTest/79042/KINGSTON-SKC400S37256G
SSD,VTX460-25SAT3-120G,OCZ,Vertex 460 120GB,393,84.5,1040,https://ssd.userbenchmark.com/OCZ-Vertex-460-120GB/Rating/3488
SSD,SD8SB8U-1T00-1122,SanDisk,X400 1TB,394,84.4,1626,https://ssd.userbenchmark.com/SpeedTest/66487/SanDisk-SD8SB8U1T001122
SSD,WDS100T1B0B,WD,Blue SATA M.2 1TB,395,84.4,1960,https://ssd.userbenchmark.com/SpeedTest/199326/WDC-WDS100T1B0B-00AS40
SSD,HDTS325XZSTA,Toshiba,Q Series Pro 256GB,396,84.3,1332,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,HDTS325EZSTA,Toshiba,Q Series Pro 256GB,396,84.3,1332,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,THNSNJ256GCST,Toshiba,Q Series Pro 256GB,396,84.3,1332,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,,Apple,SM0256F 251GB,397,84.3,216,https://ssd.userbenchmark.com/SpeedTest/3466/APPLE-SSD-SM0256F
SSD,GP-GSTFS30256GTTD,Gigabyte,UD PRO 256GB,398,84.2,1695,https://ssd.userbenchmark.com/SpeedTest/514244/GIGABYTE-GP-GSTFS30256GTTD
SSD,VTR150-25SAT3-120G,OCZ,Vector 150 120GB,399,84.1,1226,https://ssd.userbenchmark.com/OCZ-Vector-150-120GB/Rating/2242
SSD,,Apple,SM0512F 500GB,400,83.8,233,https://ssd.userbenchmark.com/SpeedTest/9630/APPLE-SSD-SM0512F
SSD,HDTS251EZSTA,Toshiba,HG5d Q Series 512GB,401,83.8,444,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,HDTS251XZSTA,Toshiba,HG5d Q Series 512GB,401,83.8,444,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,THNSNH512GBST,Toshiba,HG5d Q Series 512GB,401,83.8,444,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,VTR1-25SAT3-128G,OCZ,Vector 128GB,402,83.7,1226,https://ssd.userbenchmark.com/SpeedTest/4023/OCZ-VECTOR
SSD,MZ-MTE120BW,Samsung,840 Evo mSATA 120GB,403,83.7,593,https://ssd.userbenchmark.com/SpeedTest/5728/Samsung-SSD-840-EVO-120GB-mSATA
SSD,SD8SB8U-512G-1122,SanDisk,X400 512GB,404,83.7,6104,https://ssd.userbenchmark.com/SpeedTest/74118/SanDisk-SD8SB8U512G1122
SSD,MKNSSDE3480GB,Mushkin,ECO3 480GB,405,83.6,2018,https://ssd.userbenchmark.com/SpeedTest/82715/MKNSSDE3480GB
SSD,MKNSSDST480GB,Mushkin,Striker 480GB,406,83.6,203,https://ssd.userbenchmark.com/SpeedTest/24686/MKNSSDST480GB
SSD,,Samsung,SM841N 2.5 7mm 256GB,407,83.5,1634,https://ssd.userbenchmark.com/SpeedTest/12586/SAMSUNG-SSD-SM841N-25-7mm-256GB
SSD,CT1000MX200SSD1,Crucial,MX200 1TB,408,83.5,2836,https://ssd.userbenchmark.com/Crucial-MX200-1TB/Rating/3578
SSD,SSDSC2BP240G410,Intel,730 Series 240GB,409,83.4,6162,https://ssd.userbenchmark.com/Intel-730-Series-240GB/Rating/2031
SSD,VX500-25SAT3-128G,Toshiba,OCZ VX500 128GB,410,83.3,82,https://ssd.userbenchmark.com/SpeedTest/194663/TOSHIBA-VX500
SSD,CT960BX200SSD1,Crucial,BX200 960GB,411,83.3,922,https://ssd.userbenchmark.com/Crucial-BX200-960GB/Rating/3628
SSD,CT480M500SSD1,Crucial,M500 480GB,412,83.2,5842,https://ssd.userbenchmark.com/SpeedTest/2643/Crucial-CT480M500SSD1
SSD,,Liteonit,LCS-256M6S 2.5 7mm 256GB,413,83.1,7186,https://ssd.userbenchmark.com/SpeedTest/2535/LITEONIT-LCS-256M6S-25-7mm-256GB
SSD,SD6SB2M-512G-1022I,SanDisk,X210 512GB,414,83.1,1228,https://ssd.userbenchmark.com/SpeedTest/16627/SanDisk-SD6SB2M512G1022I
SSD,TS512GMTS600,Transcend,MTS600 M.2 512GB,415,83,112,https://ssd.userbenchmark.com/SpeedTest/13460/TS512GMTS600
SSD,SDSSDHII-240G-G25,SanDisk,Ultra II 240GB,416,83,41898,https://ssd.userbenchmark.com/SanDisk-Ultra-II-240GB/Rating/2548
SSD,CSSD-F256GBLX,Corsair,Force LX 256GB,417,82.8,1753,https://ssd.userbenchmark.com/SpeedTest/13556/CORSAIR-FORCE-LX-SSD
SSD,CSSD-N480GBGTXB-BK,Corsair,Neutron GTX 480GB,418,82.7,439,https://ssd.userbenchmark.com/SpeedTest/9137/Corsair-Neutron-GTX-SSD
SSD,MKNSSDTR480GB,Mushkin,Triactor 480GB,419,82.4,1404,https://ssd.userbenchmark.com/SpeedTest/80762/MKNSSDTR480GB
SSD,CT256MX100SSD1,Crucial,MX100 256GB,420,82.4,44136,https://ssd.userbenchmark.com/Crucial-MX100-256GB/Rating/2317
SSD,CT960M500SSD1,Crucial,M500 960GB,421,82.4,3085,https://ssd.userbenchmark.com/SpeedTest/2379/Crucial-CT960M500SSD1
SSD,SSDSC2KW480H6,Intel,540s Series 480GB,422,82.3,3289,https://ssd.userbenchmark.com/SpeedTest/128513/INTEL-SSDSC2KW480H6
SSD,WDS250G1B0A,WD,Blue 250GB,423,82.2,18902,https://ssd.userbenchmark.com/SpeedTest/191455/WDC-WDS250G1B0A-00H9H0
SSD,,Plextor,PX-256M5S 256GB,424,82.2,1560,https://ssd.userbenchmark.com/SpeedTest/1304/PLEXTOR-PX-256M5S
SSD,,Samsung,MZ7PD128HAFV-000 128GB,425,82,1223,https://ssd.userbenchmark.com/SpeedTest/9510/SAMSUNG-MZ7PD128HAFV-000
SSD,ST240HM000,Seagate,600 240GB,426,82,2621,https://ssd.userbenchmark.com/Seagate-600-240GB/Rating/1601
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 256GB,427,82,2033,https://ssd.userbenchmark.com/SpeedTest/20604/SanDisk-SD7SB3Q256G1002
SSD,THNSNS240GBSP,Toshiba,THNSNS Series 240GB,428,82,85,https://ssd.userbenchmark.com/SpeedTest/4786/TOSHIBA-THNSNS240GBSP
SSD,SKC400S37/128G,Kingston,SSDNow KC400 128GB,429,81.9,587,https://ssd.userbenchmark.com/SpeedTest/78104/KINGSTON-SKC400S37128G
SSD,CSSD-P256GBP-BK,Corsair,Performance Pro 256GB,430,81.9,267,https://ssd.userbenchmark.com/Corsair-Performance-Pro-256GB/Rating/45
SSD,,Liteonit,LCS-512M6S 2.5 7mm 512GB,431,81.9,866,https://ssd.userbenchmark.com/SpeedTest/4103/LITEONIT-LCS-512M6S-25-7mm-512GB
SSD,ASP550SS3-960GM-C,Adata,Premier SP550 960GB,432,81.6,859,https://ssd.userbenchmark.com/Adata-Premier-SP550-960GB/Rating/3625
SSD,,Plextor,PX-256M6M 256GB,433,81.5,242,https://ssd.userbenchmark.com/SpeedTest/9887/PLEXTOR-PX-256M6M
SSD,HDTS425XZSTA,Toshiba,Q300 Pro 256GB,434,81.4,1198,https://ssd.userbenchmark.com/SpeedTest/35467/TOSHIBA-Q300-Pro
SSD,ASP610SS3-256GM-C,Adata,Premier SP610 256GB,435,81.4,1694,https://ssd.userbenchmark.com/Adata-Premier-SP610-256GB/Rating/3281
SSD,CT500MX200SSD1,Crucial,MX200 500GB,436,81.4,11989,https://ssd.userbenchmark.com/Crucial-MX200-500GB/Rating/3504
SSD,,Samsung,SM841 mSATA 256GB,437,81.4,832,https://ssd.userbenchmark.com/SpeedTest/4244/SAMSUNG-SSD-SM841-mSATA-256GB
SSD,SD6SB2M-256G-1022I,SanDisk,X210 256GB,438,81.3,189,https://ssd.userbenchmark.com/SpeedTest/2244/SanDisk-SD6SB2M256G1022I
SSD,ARC100-25SAT3-120G,OCZ,ARC 100 120GB,439,81.3,3342,https://ssd.userbenchmark.com/OCZ-ARC-100-120GB/Rating/3487
SSD,,Toshiba,THNSNH512GCST 512GB,440,81.3,256,https://ssd.userbenchmark.com/SpeedTest/12185/TOSHIBA-THNSNH512GCST
SSD,SHSS37A/480G,HyperX,Savage 480GB,441,81.3,149,https://ssd.userbenchmark.com/HyperX-Savage-480GB/Rating/3602
SSD,CSSD-N240GBGTXB-BK,Corsair,Neutron GTX 240GB,442,81.2,2708,https://ssd.userbenchmark.com/Corsair-Neutron-GTX-240GB/Rating/1404
SSD,MKNSSDE3240GB,Mushkin,ECO3 240GB,443,81.1,711,https://ssd.userbenchmark.com/SpeedTest/82991/MKNSSDE3240GB
SSD,MKNSSDRE256GB,Mushkin,Reactor 256GB,444,81,818,https://ssd.userbenchmark.com/SpeedTest/30195/MKNSSDRE256GB
SSD,HDTS312EZSTA,Toshiba,Q Series Pro 128GB,445,81,2257,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,HDTS312XZSTA,Toshiba,Q Series Pro 128GB,445,81,2257,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,HDTS412XZSTA,Toshiba,Q300 Pro 128GB,446,80.9,201,https://ssd.userbenchmark.com/SpeedTest/41261/TOSHIBA-Q300-Pro
SSD,TS256GSSD370,Transcend,SSD370 256GB,447,80.9,4198,https://ssd.userbenchmark.com/Transcend-SSD370-256GB/Rating/2701
SSD,ASP550SS3-480GM-C,Adata,Premier SP550 480GB,448,80.9,5816,https://ssd.userbenchmark.com/Adata-Premier-SP550-480GB/Rating/3624
SSD,HDTS212EZSTA,Toshiba,HG5d Q Series 128GB,449,80.8,2042,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,HDTS212XZSTA,Toshiba,HG5d Q Series 128GB,449,80.8,2042,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,THNSNH128GBST,Toshiba,HG5d Q Series 128GB,449,80.8,2042,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,HDTS225EZSTA,Toshiba,HG5d Q Series 256GB,450,80.7,2154,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,HDTS225XZSTA,Toshiba,HG5d Q Series 256GB,450,80.7,2154,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,ASP920SS3-256GM-C,Adata,Premier Pro SP920 256GB,451,80.7,2485,https://ssd.userbenchmark.com/Adata-Premier-Pro-SP920-256GB/Rating/3454
SSD,PX-128M5P,Plextor,M5 Pro 128GB,452,80.7,3867,https://ssd.userbenchmark.com/Plextor-M5-Pro-128GB/Rating/1893
SSD,,Plextor,PX-256M3P 256GB,453,80.5,125,https://ssd.userbenchmark.com/SpeedTest/3332/PLEXTOR-PX-256M3P
SSD,ASU635SS-960GQ-R,Adata,SU635 960GB,454,80.4,725,https://ssd.userbenchmark.com/SpeedTest/802076/ADATA-SU635
SSD,SD7SB6S-256G-1122,SanDisk,X300 256GB,455,80.4,1772,https://ssd.userbenchmark.com/SpeedTest/19618/SanDisk-SD7SB6S256G1122
SSD,CT275MX300SSD1,Crucial,MX300 275GB,456,80.4,55091,https://ssd.userbenchmark.com/Crucial-MX300-275GB/Rating/3642
SSD,ASP920SS3-512GM-C,Adata,Premier Pro SP920 512GB,457,80.3,259,https://ssd.userbenchmark.com/SpeedTest/26813/ADATA-SP920SS
SSD,SSD7SC240GOPT-RB,PNY,Optima 240GB,458,80.2,620,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,SSD2SC240G1SA754D117,PNY,Optima 240GB,458,80.2,620,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,SSDSC2KW010X6,Intel,540s Series 1TB,459,80.2,1342,https://ssd.userbenchmark.com/SpeedTest/123180/INTEL-SSDSC2KW010X6
SSD,SDSSDHP-256G-G25,SanDisk,Ultra Plus 256GB,460,80.1,13448,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-256GB/Rating/1511
SSD,CT275MX300SSD4,Crucial,MX300 SATA M.2 275GB,461,80,11580,https://ssd.userbenchmark.com/SpeedTest/159989/Crucial-CT275MX300SSD4
SSD,,Samsung,SM841 2.5" 7mm 256GB,462,80,1985,https://ssd.userbenchmark.com/SpeedTest/4650/SAMSUNG-SSD-SM841-25--7mm-256GB
SSD,TS256GMTS600,Transcend,MTS600 M.2 256GB,463,80,175,https://ssd.userbenchmark.com/SpeedTest/15991/TS256GMTS600
SSD,SH103S3/240G,Kingston,HyperX 3K 240GB,464,80,21099,https://ssd.userbenchmark.com/Kingston-HyperX-3K-240GB/Rating/1818
SSD,SSD7CS900-480-RB,PNY,CS900 480GB,465,80,9004,https://ssd.userbenchmark.com/SpeedTest/195106/PNY-CS900-480GB-SSD
SSD,,Samsung,SM841 2.5" 7mm 512GB,466,79.9,461,https://ssd.userbenchmark.com/SpeedTest/6119/SAMSUNG-SSD-SM841-25--7mm-512GB
SSD,TS256GMTS400,Transcend,MTS400 M.2 256GB,467,79.8,858,https://ssd.userbenchmark.com/SpeedTest/18101/TS256GMTS400
SSD,CSSD-F240GBLEB,Corsair,Force LE 240GB,468,79.8,12424,https://ssd.userbenchmark.com/SpeedTest/42143/Corsair-Force-LE-SSD
SSD,CSSD-F240GBGT-BK,Corsair,Force GT 240GB,469,79.8,2718,https://ssd.userbenchmark.com/SpeedTest/1132/Corsair-Force-GT
SSD,,Adata,SP600 256GB,470,79.7,3525,https://ssd.userbenchmark.com/SpeedTest/8707/ADATA-SP600
SSD,CT480BX200SSD1,Crucial,BX200 480GB,471,79.7,8327,https://ssd.userbenchmark.com/Crucial-BX200-480GB/Rating/3627
SSD,SSDSC2CW240A3,Intel,520 Series 240GB,472,79.5,12108,https://ssd.userbenchmark.com/SpeedTest/3641/INTEL-SSDSC2CW240A3
SSD,THNSNJ128GCSU,Toshiba,HG6 128GB,473,79.4,3006,https://ssd.userbenchmark.com/SpeedTest/12239/TOSHIBA-THNSNJ128GCSU
SSD,TS256GMTS800,Transcend,MTS800 M.2 256GB,474,79.4,1793,https://ssd.userbenchmark.com/SpeedTest/20255/TS256GMTS800
SSD,CSSD-N256GB3-BK,Corsair,Neutron 256GB,475,79.3,936,https://ssd.userbenchmark.com/SpeedTest/2557/Corsair-Neutron-SSD
SSD,,Liteonit,LMT-256 256GB,476,79.2,156,https://ssd.userbenchmark.com/SpeedTest/6096/LITEONIT-LITEONIT-LMT-256
SSD,SSD7CS1311-240-RB,PNY,CS1311 240GB,477,79.1,22431,https://ssd.userbenchmark.com/PNY-CS1311-240GB/Rating/3615
SSD,TRN150-25SAT3-240G,OCZ,Trion 150 240GB,478,79.1,12360,https://ssd.userbenchmark.com/OCZ-Trion-150-240GB/Rating/3619
SSD,SD6SB1M-256G-1022I,SanDisk,X110 256GB,479,79.1,4271,https://ssd.userbenchmark.com/SpeedTest/6828/SanDisk-SD6SB1M256G1022I
SSD,CSSD-F240GBGS-BK,Corsair,Force GS 240GB,480,79.1,3556,https://ssd.userbenchmark.com/SpeedTest/2047/Corsair-Force-GS
SSD,MTFDDAK480MBB,Micron,M500DC 480GB,481,79,140,https://ssd.userbenchmark.com/SpeedTest/21867/Micron-M500DC-MT
SSD,SSDSC2BB300G4,Intel,S3500 Series 300GB,482,78.9,362,https://ssd.userbenchmark.com/SpeedTest/9352/INTEL-SSDSC2BB300G4
SSD,SSDSC2CT240A4K5,Intel,335 Series 240GB,483,78.9,3563,https://ssd.userbenchmark.com/Intel-335-Series-240GB/Rating/1942
SSD,WDS250G1B0B,WD,Blue SATA M.2 250GB,484,78.8,6163,https://ssd.userbenchmark.com/SpeedTest/190515/WDC-WDS250G1B0B-00AS40
SSD,SD6SN1M-256G,SanDisk,X110 SATA M.2 256GB,485,78.7,1564,https://ssd.userbenchmark.com/SpeedTest/10522/SanDisk-SD6SN1M-256G-1006
SSD,ASP550SS3-240GM-C,Adata,Premier SP550 240GB,486,78.6,23583,https://ssd.userbenchmark.com/Adata-Premier-SP550-240GB/Rating/3623
SSD,,PNY,SSD2SC120G709A104-432278 120GB,487,78.6,98,https://ssd.userbenchmark.com/SpeedTest/7030/SSD2SC120G709A104-432278
SSD,HDTS748XZSTA,Toshiba,Q300 480GB,488,78.5,3879,https://ssd.userbenchmark.com/SpeedTest/38603/TOSHIBA-Q300
SSD,HDTS748EZSTA,Toshiba,Q300 480GB,488,78.5,3879,https://ssd.userbenchmark.com/SpeedTest/38603/TOSHIBA-Q300
SSD,PX-256M5M,Plextor,M5M mSATA 256GB,489,78.5,378,https://ssd.userbenchmark.com/Plextor-M5M-mSATA-256GB/Rating/1626
