Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Core i5 760,374,66.2,23545,https://cpu.userbenchmark.com/SpeedTest/717/IntelR-CoreTM-i5-CPU---------760----280GHz
CPU,,Intel,Core i7-4710HQ,375,66.2,61229,https://cpu.userbenchmark.com/SpeedTest/11499/IntelR-CoreTM-i7-4710HQ-CPU---250GHz
CPU,FD8370FRHKBOX,AMD,FX-8370,376,66.1,28931,https://cpu.userbenchmark.com/AMD-FX-8370/Rating/2983
CPU,,Intel,Core i7-10510U,377,66,24148,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz
CPU,BX80646I34350,Intel,Core i3-4350,378,66,410,https://cpu.userbenchmark.com/Intel-Core-i3-4350/Rating/2433
CPU,FD8350FRHKBOX,AMD,FX-8350,379,66,258122,https://cpu.userbenchmark.com/AMD-FX-8350/Rating/1489
CPU,,Intel,Core i7-6700HQ,380,65.9,267237,https://cpu.userbenchmark.com/SpeedTest/34954/IntelR-CoreTM-i7-6700HQ-CPU---260GHz
CPU,,Intel,Core i5-2300,381,65.9,14567,https://cpu.userbenchmark.com/SpeedTest/291/IntelR-CoreTM-i5-2300-CPU---280GHz
CPU,,Intel,Core i7 860,382,65.9,40069,https://cpu.userbenchmark.com/SpeedTest/841/IntelR-CoreTM-i7-CPU---------860----280GHz
CPU,BX80605I5750,Intel,Core i5-750,383,65.9,42668,https://cpu.userbenchmark.com/Intel-Core-i5-750/Rating/2773
CPU,BX80646I34360,Intel,Core i3-4360,384,65.9,1479,https://cpu.userbenchmark.com/Intel-Core-i3-4360/Rating/2819
CPU,,Intel,Core i5-2500S,385,65.7,2250,https://cpu.userbenchmark.com/SpeedTest/1699/IntelR-CoreTM-i5-2500S-CPU---270GHz
CPU,FH8068403419422,Intel,Core i3-8109U,386,65.6,1253,https://cpu.userbenchmark.com/SpeedTest/609620/IntelR-CoreTM-i3-8109U-CPU---300GHz
CPU,,Intel,Core i7-3720QM,387,65.5,8467,https://cpu.userbenchmark.com/SpeedTest/1619/IntelR-CoreTM-i7-3720QM-CPU---260GHz
CPU,CW8064701470702,Intel,Core i7-4700MQ,388,65.5,38235,https://cpu.userbenchmark.com/Intel-Core-i7-4700MQ/Rating/2727
CPU,,Intel,Core i5-10210U,389,65.4,24362,https://cpu.userbenchmark.com/SpeedTest/819403/IntelR-CoreTM-i5-10210U-CPU---160GHz
CPU,,Intel,Core i7-4850HQ,390,65.4,697,https://cpu.userbenchmark.com/SpeedTest/7877/IntelR-CoreTM-i7-4850HQ-CPU---230GHz
CPU,,Intel,Xeon E5-2670 v2,391,65.3,237,https://cpu.userbenchmark.com/SpeedTest/18414/IntelR-XeonR-CPU-E5-2670-v2---250GHz
CPU,,Intel,Core i5-3330S,392,65.2,3270,https://cpu.userbenchmark.com/SpeedTest/4366/IntelR-CoreTM-i5-3330S-CPU---270GHz
CPU,,Intel,Core i7 930,393,65.2,22087,https://cpu.userbenchmark.com/SpeedTest/79/IntelR-CoreTM-i7-CPU---------930----280GHz
CPU,BX80684G5400,Intel,Pentium Gold G5400,394,65.1,9605,https://cpu.userbenchmark.com/SpeedTest/484278/IntelR-PentiumR-Gold-G5400-CPU---370GHz
CPU,BX80646I34340,Intel,Core i3-4340,395,65,732,https://cpu.userbenchmark.com/Intel-Core-i3-4340/Rating/2877
CPU,,Intel,Xeon W3530,396,64.9,4318,https://cpu.userbenchmark.com/SpeedTest/3000/IntelR-XeonR-CPU-----------W3530----280GHz
CPU,AW8063801013511,Intel,Core i7-3610QM,397,64.9,30026,https://cpu.userbenchmark.com/Intel-Core-i7-3610QM/Rating/2730
CPU,BX80662I36300T,Intel,Core i3-6300T,398,64.7,110,https://cpu.userbenchmark.com/SpeedTest/75733/IntelR-CoreTM-i3-6300T-CPU---330GHz
CPU,,AMD,Ryzen 5 2600H,399,64.7,153,https://cpu.userbenchmark.com/SpeedTest/617618/AMD-Ryzen-5-2600H-with-Radeon-Vega-Graphics
CPU,BX80601920,Intel,Core i7-920,400,64.7,58911,https://cpu.userbenchmark.com/Intel-Core-i7-920/Rating/1981
CPU,FJ8068404064405,Intel,Core i7-8565U,401,64.6,58018,https://cpu.userbenchmark.com/SpeedTest/591977/IntelR-CoreTM-i7-8565U-CPU---180GHz
CPU,,Intel,Core i5-6300HQ,402,64.6,47467,https://cpu.userbenchmark.com/SpeedTest/38166/IntelR-CoreTM-i5-6300HQ-CPU---230GHz
CPU,,Intel,Core i5-2405S,403,64.4,151,https://cpu.userbenchmark.com/SpeedTest/10048/IntelR-CoreTM-i5-2405S-CPU---250GHz
CPU,,Intel,Core i7-4770HQ,404,64.4,1291,https://cpu.userbenchmark.com/SpeedTest/18784/IntelR-CoreTM-i7-4770HQ-CPU---220GHz
CPU,,Intel,Core i7-2960XM,405,64.3,702,https://cpu.userbenchmark.com/SpeedTest/2390/IntelR-CoreTM-i7-2960XM-CPU---270GHz
CPU,,Intel,Core i5-8365U,406,64.2,3633,https://cpu.userbenchmark.com/SpeedTest/774761/IntelR-CoreTM-i5-8365U-CPU---160GHz
CPU,,AMD,Ryzen 9 4900U,407,64.1,1,https://cpu.userbenchmark.com/SpeedTest/1097507/AMD-Ryzen-9-4900U-with-Radeon-Graphics
CPU,FJ8068404064604,Intel,Core i5-8265U,408,64.1,56817,https://cpu.userbenchmark.com/SpeedTest/566107/IntelR-CoreTM-i5-8265U-CPU---160GHz
CPU,,Intel,Core i7-4702MQ,409,64.1,17457,https://cpu.userbenchmark.com/SpeedTest/2674/IntelR-CoreTM-i7-4702MQ-CPU---220GHz
CPU,BX80662I36100,Intel,Core i3-6100,410,64.1,89773,https://cpu.userbenchmark.com/Intel-Core-i3-6100/Rating/3511
CPU,,Intel,Core i7-7567U,411,64,1627,https://cpu.userbenchmark.com/SpeedTest/219709/IntelR-CoreTM-i7-7567U-CPU---350GHz
CPU,YD1400BBAEBOX,AMD,Ryzen 5 1400,412,64,48354,https://cpu.userbenchmark.com/AMD-Ryzen-5-1400/Rating/3922
CPU,,Intel,Core i5-8350U,413,63.8,11933,https://cpu.userbenchmark.com/SpeedTest/388461/IntelR-CoreTM-i5-8350U-CPU---170GHz
CPU,,Intel,Core i7-8665U,414,63.8,5424,https://cpu.userbenchmark.com/SpeedTest/740553/IntelR-CoreTM-i7-8665U-CPU---190GHz
CPU,,AMD,Ryzen 7 2800H,415,63.8,47,https://cpu.userbenchmark.com/SpeedTest/667422/AMD-Ryzen-7-2800H-with-Radeon-Vega-Graphics
CPU,CM8068403360212,Intel,Pentium G5400T,416,63.8,110,https://cpu.userbenchmark.com/SpeedTest/528812/IntelR-PentiumR-Gold-G5400T-CPU---310GHz
CPU,BX80677G4600,Intel,Pentium G4600,417,63.6,13024,https://cpu.userbenchmark.com/Intel-Pentium-G4600/Rating/3894
CPU,,Intel,Core i7-4750HQ,418,63.6,4272,https://cpu.userbenchmark.com/SpeedTest/3709/IntelR-CoreTM-i7-4750HQ-CPU---200GHz
CPU,BX80646I34330,Intel,Core i3-4330,419,63.5,5242,https://cpu.userbenchmark.com/Intel-Core-i3-4330/Rating/2876
CPU,BX80646I34170,Intel,Core i3-4170,420,63.3,36552,https://cpu.userbenchmark.com/SpeedTest/28214/IntelR-CoreTM-i3-4170-CPU---370GHz
CPU,,Intel,Core i5-8250U,421,63.3,193602,https://cpu.userbenchmark.com/SpeedTest/338266/IntelR-CoreTM-i5-8250U-CPU---160GHz
CPU,,Intel,Core i5-2400S,422,63.3,8106,https://cpu.userbenchmark.com/SpeedTest/304/IntelR-CoreTM-i5-2400S-CPU---250GHz
CPU,,Intel,Xeon W3520,423,63.2,5347,https://cpu.userbenchmark.com/SpeedTest/3585/IntelR-XeonR-CPU-----------W3520----267GHz
CPU,FD8320FRHKBOX,AMD,FX-8320,424,63.2,101287,https://cpu.userbenchmark.com/AMD-FX-8320/Rating/1983
CPU,,Intel,Core i3-6098P,425,63.1,4760,https://cpu.userbenchmark.com/SpeedTest/80177/IntelR-CoreTM-i3-6098P-CPU---360GHz
CPU,,AMD,FX-6350 Six-Core,426,63.1,24086,https://cpu.userbenchmark.com/SpeedTest/713/AMD-FXtm-6350-Six-Core-Processor
CPU,,AMD,Phenom II X4 980,427,63.1,980,https://cpu.userbenchmark.com/SpeedTest/5445/AMD-Phenomtm-II-X4-980-Processor
CPU,,Intel,Core i7-3615QM,428,63,2197,https://cpu.userbenchmark.com/SpeedTest/806/IntelR-CoreTM-i7-3615QM-CPU---230GHz
CPU,,Intel,Core i5-7260U,429,63,2015,https://cpu.userbenchmark.com/SpeedTest/269906/IntelR-CoreTM-i5-7260U-CPU---220GHz
CPU,HDE00ZFBGRBOX,AMD,Phenom II X6 1100T,430,62.9,10007,https://cpu.userbenchmark.com/AMD-Phenom-II-X6-1100T/Rating/2004
CPU,,Intel,Core i7-2920XM,431,62.9,759,https://cpu.userbenchmark.com/SpeedTest/459/IntelR-CoreTM-i7-2920XM-CPU---250GHz
CPU,,Intel,Xeon E5540,432,62.8,386,https://cpu.userbenchmark.com/SpeedTest/13822/IntelR-XeonR-CPU-----------E5540----253GHz
CPU,,AMD,FX-8310,433,62.8,1555,https://cpu.userbenchmark.com/SpeedTest/18534/AMD-FXtm-8310-Eight-Core-Processor
CPU,BX80677G4560,Intel,Pentium G4560,434,62.7,58184,https://cpu.userbenchmark.com/Intel-Pentium-G4560/Rating/3892
CPU,,Intel,Core i7-2860QM,435,62.6,3239,https://cpu.userbenchmark.com/SpeedTest/103/IntelR-CoreTM-i7-2860QM-CPU---250GHz
CPU,YD1200BBAEBOX,AMD,Ryzen 3 1200,436,62.6,54260,https://cpu.userbenchmark.com/AMD-Ryzen-3-1200/Rating/3931
CPU,BX80677I37100T,Intel,Core i3-7100T,437,62.6,1824,https://cpu.userbenchmark.com/SpeedTest/230301/IntelR-CoreTM-i3-7100T-CPU---340GHz
CPU,,Intel,Core i7-8550U,438,62.6,137256,https://cpu.userbenchmark.com/SpeedTest/320742/IntelR-CoreTM-i7-8550U-CPU---180GHz
CPU,,Intel,Core i7-3632QM,439,62.5,21408,https://cpu.userbenchmark.com/SpeedTest/36/IntelR-CoreTM-i7-3632QM-CPU---220GHz
CPU,,Intel,Core i7-4702HQ,440,62.5,2781,https://cpu.userbenchmark.com/SpeedTest/297/IntelR-CoreTM-i7-4702HQ-CPU---220GHz
CPU,BX80646I34160,Intel,Core i3-4160,441,62.5,41150,https://cpu.userbenchmark.com/Intel-Core-i3-4160/Rating/2816
CPU,,Intel,Core i5-1035G7,442,62.5,2559,https://cpu.userbenchmark.com/SpeedTest/920409/IntelR-CoreTM-i5-1035G7-CPU---120GHz
CPU,,AMD,Phenom II X6 1090T,443,62.4,20387,https://cpu.userbenchmark.com/SpeedTest/417/AMD-Phenomtm-II-X6-1090T-Processor
CPU,FD837EWMHKBOX,AMD,FX-8370E,444,62.4,4669,https://cpu.userbenchmark.com/AMD-FX-8370E/Rating/2984
CPU,,AMD,Phenom II X4 B65,445,62.3,188,https://cpu.userbenchmark.com/SpeedTest/6054/AMD-Phenomtm-II-X4-B65-Processor
CPU,,AMD,FX-8300,446,62.3,39799,https://cpu.userbenchmark.com/SpeedTest/7163/AMD-FXtm-8300-Eight-Core-Processor
CPU,,Intel,Core i7-3635QM,447,62.3,2347,https://cpu.userbenchmark.com/SpeedTest/2465/IntelR-CoreTM-i7-3635QM-CPU---240GHz
CPU,FD8150FRGUBOX,AMD,FX-8150,448,62.3,15623,https://cpu.userbenchmark.com/AMD-FX-8150/Rating/2006
CPU,,Intel,Xeon X3430,449,62.2,3033,https://cpu.userbenchmark.com/SpeedTest/5225/IntelR-XeonR-CPU-----------X3430----240GHz
CPU,,Intel,Core i5-1035G4,450,62.2,6761,https://cpu.userbenchmark.com/SpeedTest/921077/IntelR-CoreTM-i5-1035G4-CPU---110GHz
CPU,,AMD,Phenom II X4 975,451,61.9,956,https://cpu.userbenchmark.com/SpeedTest/3020/AMD-Phenomtm-II-X4-975-Processor
CPU,,Intel,Core i7-8650U,452,61.9,29566,https://cpu.userbenchmark.com/SpeedTest/353957/IntelR-CoreTM-i7-8650U-CPU---190GHz
CPU,,Intel,Core i7-3612QM,453,61.8,8979,https://cpu.userbenchmark.com/SpeedTest/329/IntelR-CoreTM-i7-3612QM-CPU---210GHz
CPU,BX80646I34150,Intel,Core i3-4150,454,61.7,28711,https://cpu.userbenchmark.com/Intel-Core-i3-4150/Rating/2309
CPU,,Intel,Xeon E5-2620 v2,455,61.6,1441,https://cpu.userbenchmark.com/SpeedTest/4718/IntelR-XeonR-CPU-E5-2620-v2---210GHz
CPU,,Intel,Core i7-4712HQ,456,61.5,4461,https://cpu.userbenchmark.com/SpeedTest/10973/IntelR-CoreTM-i7-4712HQ-CPU---230GHz
CPU,,AMD,Athlon II X4 555,457,61.3,113,https://cpu.userbenchmark.com/SpeedTest/12528/AMD-Athlontm-II-X4-555-Processor
CPU,,AMD,Phenom II X6 1075T,458,61.3,3866,https://cpu.userbenchmark.com/SpeedTest/913/AMD-Phenomtm-II-X6-1075T-Processor
CPU,,Intel,Xeon E5-1603 0,459,61.3,2391,https://cpu.userbenchmark.com/SpeedTest/9880/IntelR-XeonR-CPU-E5-1603-0---280GHz
CPU,FD832EWMHKBOX,AMD,FX-8320E,460,61.3,27752,https://cpu.userbenchmark.com/AMD-FX-8320E/Rating/2985
CPU,BX80646I34130,Intel,Core i3-4130,461,61.1,36387,https://cpu.userbenchmark.com/Intel-Core-i3-4130/Rating/1621
CPU,,Intel,Core2 Extreme X9770,462,61.1,381,https://cpu.userbenchmark.com/SpeedTest/10543/IntelR-CoreTM2-Extreme-CPU-X9770----320GHz
CPU,FD6300WMHKBOX,AMD,FX-6300,463,61.1,216386,https://cpu.userbenchmark.com/AMD-FX-6300/Rating/1555
CPU,,AMD,Phenom II X4 970,464,61,2054,https://cpu.userbenchmark.com/SpeedTest/2231/AMD-Phenomtm-II-X4-970-Processor
CPU,CM8068403377713,Intel,Pentium G5500T,465,60.9,42,https://cpu.userbenchmark.com/SpeedTest/519437/IntelR-PentiumR-Gold-G5500T-CPU---320GHz
CPU,,Intel,Xeon E5530,466,60.9,509,https://cpu.userbenchmark.com/SpeedTest/4018/IntelR-XeonR-CPU-----------E5530----240GHz
CPU,,Intel,Core i3-3250,467,60.8,3117,https://cpu.userbenchmark.com/SpeedTest/4950/IntelR-CoreTM-i3-3250-CPU---350GHz
CPU,,Intel,Core i3-2125,468,60.8,530,https://cpu.userbenchmark.com/SpeedTest/3545/IntelR-CoreTM-i3-2125-CPU---330GHz
CPU,,AMD,FX-6200 Six-Core,469,60.7,4277,https://cpu.userbenchmark.com/SpeedTest/2658/AMD-FXtm-6200-Six-Core-Processor
CPU,BX80637I33225,Intel,Core i3-3225,470,60.7,2495,https://cpu.userbenchmark.com/Intel-Core-i3-3225/Rating/1488
CPU,,Intel,Core i7-2820QM,471,60.5,4385,https://cpu.userbenchmark.com/SpeedTest/3145/IntelR-CoreTM-i7-2820QM-CPU---230GHz
CPU,,AMD,Ryzen 7 3750H,472,60.4,27376,https://cpu.userbenchmark.com/SpeedTest/786211/AMD-Ryzen-7-3750H-with-Radeon-Vega-Mobile-Gfx
CPU,,Intel,Core i7-5557U,473,60.4,1322,https://cpu.userbenchmark.com/SpeedTest/27386/IntelR-CoreTM-i7-5557U-CPU---310GHz
CPU,CM8067703016117,Intel,Pentium G4560T,474,60.3,330,https://cpu.userbenchmark.com/SpeedTest/467086/IntelR-PentiumR-CPU-G4560T---290GHz
CPU,,Intel,Core i7-2760QM,475,60.2,8728,https://cpu.userbenchmark.com/SpeedTest/949/IntelR-CoreTM-i7-2760QM-CPU---240GHz
CPU,,Intel,Xeon E5620,476,60.2,2427,https://cpu.userbenchmark.com/SpeedTest/6971/IntelR-XeonR-CPU-----------E5620----240GHz
CPU,,Intel,Xeon E5-2630 0,477,60.1,1360,https://cpu.userbenchmark.com/SpeedTest/6512/IntelR-XeonR-CPU-E5-2630-0---230GHz
CPU,,Intel,Core i5-4570T,478,60.1,4867,https://cpu.userbenchmark.com/SpeedTest/6853/IntelR-CoreTM-i5-4570T-CPU---290GHz
CPU,,Intel,Core i7 X 940,479,60.1,466,https://cpu.userbenchmark.com/SpeedTest/2801/IntelR-CoreTM-i7-CPU-------X-940----213GHz
CPU,,Intel,Core i7-4610M,480,60,3350,https://cpu.userbenchmark.com/SpeedTest/11649/IntelR-CoreTM-i7-4610M-CPU---300GHz
CPU,,Intel,Core i3-1005G1,481,60,8304,https://cpu.userbenchmark.com/SpeedTest/906918/IntelR-CoreTM-i3-1005G1-CPU---120GHz
CPU,,AMD,Phenom II X4 B60,482,60,1250,https://cpu.userbenchmark.com/SpeedTest/8154/AMD-Phenomtm-II-X4-B60-Processor
CPU,BX80662G4520,Intel,Pentium G4520,483,60,304,https://cpu.userbenchmark.com/Intel-Pentium-G4520/Rating/3537
CPU,FD4350FRHKBOX,AMD,FX-4350,484,60,9239,https://cpu.userbenchmark.com/AMD-FX-4350/Rating/2880
CPU,,Intel,Core i3-7167U,485,59.9,33,https://cpu.userbenchmark.com/SpeedTest/357115/IntelR-CoreTM-i3-7167U-CPU---280GHz
CPU,BX80662I36100T,Intel,Core i3-6100T,486,59.9,4046,https://cpu.userbenchmark.com/SpeedTest/40317/IntelR-CoreTM-i3-6100T-CPU---320GHz
CPU,,Intel,Core i7-7500U,487,59.8,112183,https://cpu.userbenchmark.com/SpeedTest/171274/IntelR-CoreTM-i7-7500U-CPU---270GHz
CPU,,Intel,Core i7-2670QM,488,59.7,40649,https://cpu.userbenchmark.com/Intel-Core-i7-2670QM/Rating/1982
CPU,,Intel,Xeon E5-2620 0,489,59.6,2342,https://cpu.userbenchmark.com/SpeedTest/5895/IntelR-XeonR-CPU-E5-2620-0---200GHz
CPU,YD240GC6FBBOX,AMD,Athlon 240GE,490,59.6,366,https://cpu.userbenchmark.com/SpeedTest/705151/AMD-Athlon-240GE-with-Radeon-Vega-Graphics
CPU,,AMD,FX-8120,491,59.6,22270,https://cpu.userbenchmark.com/SpeedTest/173/AMD-FXtm-8120-Eight-Core-Processor
CPU,,Intel,Core i7-2720QM,492,59.5,7241,https://cpu.userbenchmark.com/SpeedTest/532/IntelR-CoreTM-i7-2720QM-CPU---220GHz
CPU,,Intel,Core i3-3240,493,59.5,26092,https://cpu.userbenchmark.com/SpeedTest/2133/IntelR-CoreTM-i3-3240-CPU---340GHz
CPU,HDZ965FBGMBOX,AMD,Phenom II X4 965,494,59.4,39998,https://cpu.userbenchmark.com/AMD-Phenom-II-X4-965/Rating/606
CPU,,Intel,Pentium G3470,495,59.3,120,https://cpu.userbenchmark.com/SpeedTest/28614/IntelR-PentiumR-CPU-G3470---360GHz
CPU,,Intel,Core i5-4200H,496,59.2,9156,https://cpu.userbenchmark.com/SpeedTest/8854/IntelR-CoreTM-i5-4200H-CPU---280GHz
CPU,,Intel,Xeon E5520,497,59.2,1187,https://cpu.userbenchmark.com/SpeedTest/5884/IntelR-XeonR-CPU-----------E5520----227GHz
CPU,,AMD,FX-4170 Quad-Core,498,59.2,4086,https://cpu.userbenchmark.com/SpeedTest/114/AMD-FXtm-4170-Quad-Core-Processor
CPU,,Intel,Core i3-10110U,499,59.1,2786,https://cpu.userbenchmark.com/SpeedTest/915083/IntelR-CoreTM-i3-10110U-CPU---210GHz
CPU,,Intel,Core i3-3210,500,58.9,5108,https://cpu.userbenchmark.com/SpeedTest/3090/IntelR-CoreTM-i3-3210-CPU---320GHz
CPU,,Intel,Core i3-2105,501,58.9,907,https://cpu.userbenchmark.com/SpeedTest/2747/IntelR-CoreTM-i3-2105-CPU---310GHz
CPU,HDT55TFBGRBOX,AMD,Phenom II X6 1055T,502,58.9,17235,https://cpu.userbenchmark.com/AMD-Phenom-II-X6-1055T/Rating/2003
CPU,,Intel,Core i3-2130,503,58.9,5956,https://cpu.userbenchmark.com/SpeedTest/424/IntelR-CoreTM-i3-2130-CPU---340GHz
CPU,,Intel,Xeon L5520,504,58.8,150,https://cpu.userbenchmark.com/SpeedTest/6285/IntelR-XeonR-CPU-----------L5520----227GHz
CPU,,AMD,Ryzen 5 3550H,505,58.8,37804,https://cpu.userbenchmark.com/SpeedTest/718601/AMD-Ryzen-5-3550H-with-Radeon-Vega-Mobile-Gfx
CPU,,Intel,Core i3-3220,506,58.7,53425,https://cpu.userbenchmark.com/SpeedTest/272/IntelR-CoreTM-i3-3220-CPU---330GHz
CPU,YD3000C6FHBOX,AMD,Athlon 3000G,507,58.7,4238,https://cpu.userbenchmark.com/SpeedTest/968952/AMD-Athlon-3000G-with-Radeon-Vega-Graphics
CPU,,Intel,Core i5-3470T,508,58.7,2557,https://cpu.userbenchmark.com/SpeedTest/2220/IntelR-CoreTM-i5-3470T-CPU---290GHz
CPU,,AMD,A10-6790K APU (2013 D.Ri),509,58.6,1838,https://cpu.userbenchmark.com/SpeedTest/13499/AMD-A10-6790K-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i7-4600M,510,58.6,5280,https://cpu.userbenchmark.com/SpeedTest/4429/IntelR-CoreTM-i7-4600M-CPU---290GHz
CPU,HDZ955FBGMBOX,AMD,Phenom II X4 955,511,58.5,37693,https://cpu.userbenchmark.com/AMD-Phenom-II-X4-955/Rating/2935
CPU,,Intel,Core i7-5550U,512,58.5,94,https://cpu.userbenchmark.com/SpeedTest/203876/IntelR-CoreTM-i7-5550U-CPU---200GHz
CPU,,Intel,Pentium G3460,513,58.4,1005,https://cpu.userbenchmark.com/Intel-Pentium-G3460/Rating/2818
CPU,,Intel,Core i3-2120,514,58.4,53453,https://cpu.userbenchmark.com/SpeedTest/2227/IntelR-CoreTM-i3-2120-CPU---330GHz
CPU,,AMD,Phenom II X4 960T,515,58.4,3715,https://cpu.userbenchmark.com/SpeedTest/1813/AMD-Phenomtm-II-X4-960T-Processor
CPU,,Intel,Core i3-8145U,516,58.3,8254,https://cpu.userbenchmark.com/SpeedTest/616038/IntelR-CoreTM-i3-8145U-CPU---210GHz
CPU,YD220GC6FBBOX,AMD,Athlon 220GE,517,58.3,401,https://cpu.userbenchmark.com/SpeedTest/700311/AMD-Athlon-220GE-with-Radeon-Vega-Graphics
CPU,,Intel,Core i7-7600U,518,58.2,8664,https://cpu.userbenchmark.com/SpeedTest/220838/IntelR-CoreTM-i7-7600U-CPU---280GHz
CPU,,Intel,Core i5-7200U,519,58.2,164872,https://cpu.userbenchmark.com/SpeedTest/153577/IntelR-CoreTM-i5-7200U-CPU---250GHz
CPU,FF8062700837005,Intel,Core i7-2630QM,520,58.1,32634,https://cpu.userbenchmark.com/Intel-Core-i7-2630QM/Rating/2729
CPU,,AMD,FX-6120 Six-Core,521,57.9,1484,https://cpu.userbenchmark.com/SpeedTest/7026/AMD-FXtm-6120-Six-Core-Processor
CPU,,Intel,Xeon X5470,522,57.9,1505,https://cpu.userbenchmark.com/SpeedTest/14102/IntelR-XeonR-CPU-----------X5470----333GHz
CPU,,AMD,Phenom II X4 20,523,57.8,614,https://cpu.userbenchmark.com/SpeedTest/4534/AMD-Phenomtm-II-X4-20-Processor
CPU,,Intel,Core i7-2675QM,524,57.7,896,https://cpu.userbenchmark.com/SpeedTest/597/IntelR-CoreTM-i7-2675QM-CPU---220GHz
CPU,BX80662G4500,Intel,Pentium G4500,525,57.7,2807,https://cpu.userbenchmark.com/Intel-Pentium-G4500/Rating/3538
CPU,BX80646G3440,Intel,Pentium G3440,526,57.7,455,https://cpu.userbenchmark.com/Intel-Pentium-G3440/Rating/2435
CPU,,AMD,Phenom II X4 B55,527,57.6,3478,https://cpu.userbenchmark.com/SpeedTest/878/AMD-Phenomtm-II-X4-B55-Processor
CPU,,Intel,Core X 920,528,57.6,66,https://cpu.userbenchmark.com/SpeedTest/7179/IntelR-CoreTM-CPU----------X-920----200GHz
CPU,,Intel,Core i3-4130T,529,57.5,3941,https://cpu.userbenchmark.com/SpeedTest/13080/IntelR-CoreTM-i3-4130T-CPU---290GHz
CPU,,AMD,Phenom II X6 1045T,530,57.5,4212,https://cpu.userbenchmark.com/SpeedTest/1873/AMD-Phenomtm-II-X6-1045T-Processor
CPU,FD4300WMHKBOX,AMD,FX-4300,531,57.4,45193,https://cpu.userbenchmark.com/AMD-FX-4300/Rating/2879
CPU,,Intel,Core i7-2635QM,532,57.4,292,https://cpu.userbenchmark.com/SpeedTest/12770/IntelR-CoreTM-i7-2635QM-CPU---200GHz
CPU,,Intel,Core i7-4558U,533,57.4,613,https://cpu.userbenchmark.com/SpeedTest/4092/IntelR-CoreTM-i7-4558U-CPU---280GHz
CPU,,Intel,Core i7-3540M,534,57.3,4748,https://cpu.userbenchmark.com/SpeedTest/921/IntelR-CoreTM-i7-3540M-CPU---300GHz
CPU,,Intel,Core i5-5287U,535,57.3,341,https://cpu.userbenchmark.com/SpeedTest/25610/IntelR-CoreTM-i5-5287U-CPU---290GHz
CPU,,Intel,Core i5-3380M,536,57.3,2218,https://cpu.userbenchmark.com/SpeedTest/5308/IntelR-CoreTM-i5-3380M-CPU---290GHz
CPU,BX80646G3430,Intel,Pentium G3430,537,57.2,209,https://cpu.userbenchmark.com/Intel-Pentium-G3430/Rating/1969
CPU,,Intel,Core i3-2100,538,57.1,46588,https://cpu.userbenchmark.com/SpeedTest/41/IntelR-CoreTM-i3-2100-CPU---310GHz
CPU,,Intel,Pentium G3450,539,57,966,https://cpu.userbenchmark.com/SpeedTest/24201/IntelR-PentiumR-CPU-G3450---340GHz
CPU,,Intel,Core i5-4258U,540,57,1104,https://cpu.userbenchmark.com/SpeedTest/5904/IntelR-CoreTM-i5-4258U-CPU---240GHz
CPU,BX80701G5900,Intel,Celeron G5900,541,57,113,https://cpu.userbenchmark.com/SpeedTest/1187562/IntelR-CeleronR-G5900-CPU---340GHz
CPU,,Intel,Core i7-3520M,542,56.9,17034,https://cpu.userbenchmark.com/SpeedTest/50/IntelR-CoreTM-i7-3520M-CPU---290GHz
CPU,,Intel,Core i5-7300U,543,56.9,16746,https://cpu.userbenchmark.com/SpeedTest/223355/IntelR-CoreTM-i5-7300U-CPU---260GHz
CPU,,AMD,Phenom II X6 1035T,544,56.9,2037,https://cpu.userbenchmark.com/SpeedTest/1603/AMD-Phenomtm-II-X6-1035T-Processor
CPU,FJ8067703282227,Intel,Core i3-8130U,545,56.9,18114,https://cpu.userbenchmark.com/SpeedTest/468020/IntelR-CoreTM-i3-8130U-CPU---220GHz
CPU,,Intel,Core i5-4300M,546,56.8,8942,https://cpu.userbenchmark.com/SpeedTest/5215/IntelR-CoreTM-i5-4300M-CPU---260GHz
CPU,,Intel,Core i3-3220T,547,56.8,1583,https://cpu.userbenchmark.com/SpeedTest/2602/IntelR-CoreTM-i3-3220T-CPU---280GHz
CPU,,AMD,Phenom II X4 B50,548,56.8,2842,https://cpu.userbenchmark.com/SpeedTest/5205/AMD-Phenomtm-II-X4-B50-Processor
CPU,FD6100WMGUSBX,AMD,FX-6100,549,56.7,33775,https://cpu.userbenchmark.com/AMD-FX-6100/Rating/1984
CPU,,AMD,Phenom II X4 840T,550,56.7,963,https://cpu.userbenchmark.com/SpeedTest/8545/AMD-Phenomtm-II-X4-840T-Processor
CPU,,Intel,Core i5-3360M,551,56.6,4862,https://cpu.userbenchmark.com/SpeedTest/701/IntelR-CoreTM-i5-3360M-CPU---280GHz
CPU,,Intel,Xeon E5-2609 0,552,56.6,535,https://cpu.userbenchmark.com/SpeedTest/2762/IntelR-XeonR-CPU-E5-2609-0---240GHz
CPU,,AMD,Phenom II X4 945,553,56.5,11162,https://cpu.userbenchmark.com/SpeedTest/101/AMD-Phenomtm-II-X4-945-Processor
